datetime,crop_id,soil_type,seedling_stage,moi,temp,humidity,result
2023-01-14 04:00:00,Wheat,Black Soil,Flowering,17,33,56.0,1
2023-01-14 05:00:00,Wheat,Black Soil,Flowering,18,34,53.0,1
2023-01-14 06:00:00,Wheat,Black Soil,Flowering,19,35,50.0,1
2023-01-14 07:00:00,Wheat,Black Soil,Flowering,20,36,47.0,1
2023-01-14 08:00:00,Wheat,Black Soil,Flowering,21,37,44.0,1
2023-01-14 09:00:00,Wheat,Black Soil,Flowering,22,38,41.0,1
2023-01-14 10:00:00,Wheat,Black Soil,Flowering,23,39,38.0,1
2023-01-14 11:00:00,Wheat,Black Soil,Flowering,24,40,35.0,1
2023-01-14 12:00:00,Wheat,Black Soil,Flowering,25,41,32.0,1
2023-01-14 13:00:00,Wheat,Black Soil,Flowering,26,42,29.0,1
2023-01-14 14:00:00,Wheat,Black Soil,Flowering,27,43,26.0,1
2023-01-14 15:00:00,Wheat,Black Soil,Flowering,28,44,23.0,1
2023-01-14 16:00:00,Wheat,Black Soil,Flowering,29,45,20.0,1
2023-01-14 17:00:00,Wheat,Black Soil,Flowering,30,46,17.0,1
2023-01-14 18:00:00,Wheat,Black Soil,Flowering,31,25,80.0,1
2023-01-14 19:00:00,Wheat,Black Soil,Flowering,32,26,77.0,1
2023-01-14 20:00:00,Wheat,Black Soil,Flowering,33,27,74.0,1
2023-01-14 21:00:00,Wheat,Black Soil,Flowering,34,28,71.0,1
2023-01-14 22:00:00,Wheat,Black Soil,Flowering,35,29,68.0,1
2023-01-14 23:00:00,Wheat,Black Soil,Flowering,36,30,65.0,1
2023-01-15 00:00:00,Wheat,Black Soil,Flowering,37,31,62.0,1
2023-01-15 01:00:00,Wheat,Black Soil,Flowering,38,32,59.0,1
2023-01-15 02:00:00,Wheat,Black Soil,Flowering,39,33,56.0,1
2023-01-15 03:00:00,Wheat,Black Soil,Flowering,40,34,53.0,1
2023-01-15 04:00:00,Wheat,Black Soil,Flowering,41,35,50.0,1
2023-01-15 05:00:00,Wheat,Black Soil,Flowering,42,36,47.0,1
2023-01-15 06:00:00,Wheat,Black Soil,Flowering,43,37,44.0,1
2023-01-15 07:00:00,Wheat,Black Soil,Flowering,44,38,41.0,1
2023-01-15 08:00:00,Wheat,Black Soil,Flowering,45,39,38.0,1
2023-01-15 09:00:00,Wheat,Black Soil,Flowering,46,40,35.0,1
2023-01-15 10:00:00,Wheat,Black Soil,Flowering,47,41,32.0,1
2023-01-15 11:00:00,Wheat,Black Soil,Flowering,48,42,29.0,1
2023-01-15 12:00:00,Wheat,Black Soil,Flowering,49,43,26.0,1
2023-01-15 13:00:00,Wheat,Black Soil,Flowering,50,44,23.0,1
2023-01-15 14:00:00,Wheat,Black Soil,Flowering,51,45,20.0,1
2023-01-15 15:00:00,Wheat,Black Soil,Flowering,52,46,17.0,1
2023-01-15 16:00:00,Wheat,Black Soil,Flowering,53,25,80.0,1
2023-01-15 17:00:00,Wheat,Black Soil,Flowering,54,26,77.0,1
2023-01-15 18:00:00,Wheat,Black Soil,Flowering,55,27,74.0,1
2023-01-15 19:00:00,Wheat,Black Soil,Flowering,56,28,71.0,1
2023-01-15 20:00:00,Wheat,Black Soil,Flowering,57,29,68.0,1
2023-01-15 21:00:00,Wheat,Black Soil,Flowering,58,30,65.0,1
2023-01-15 22:00:00,Wheat,Black Soil,Flowering,59,31,62.0,1
2023-01-15 23:00:00,Wheat,Black Soil,Flowering,60,32,59.0,2
2023-01-16 00:00:00,Wheat,Black Soil,Flowering,61,33,56.0,2
2023-01-16 01:00:00,Wheat,Black Soil,Flowering,62,34,53.0,2
2023-01-16 02:00:00,Wheat,Black Soil,Flowering,63,35,50.0,2
2023-01-16 03:00:00,Wheat,Black Soil,Flowering,64,36,47.0,2
2023-01-16 04:00:00,Wheat,Black Soil,Flowering,65,37,44.0,2
2023-01-16 05:00:00,Wheat,Black Soil,Flowering,66,38,41.0,2
2023-01-16 06:00:00,Wheat,Black Soil,Flowering,67,39,38.0,2
2023-01-16 07:00:00,Wheat,Black Soil,Flowering,68,40,35.0,2
2023-01-16 08:00:00,Wheat,Black Soil,Flowering,69,41,32.0,2
2023-01-16 09:00:00,Wheat,Black Soil,Flowering,70,42,29.0,2
2023-01-16 10:00:00,Wheat,Black Soil,Flowering,71,43,26.0,0
2023-01-16 11:00:00,Wheat,Black Soil,Flowering,72,44,23.0,0
2023-01-16 12:00:00,Wheat,Black Soil,Flowering,73,45,20.0,0
2023-01-16 13:00:00,Wheat,Black Soil,Flowering,74,46,17.0,0
2023-01-16 14:00:00,Wheat,Black Soil,Flowering,75,25,80.0,0
2023-01-16 15:00:00,Wheat,Black Soil,Flowering,76,26,77.0,0
2023-01-16 16:00:00,Wheat,Black Soil,Flowering,77,27,74.0,0
2023-01-16 17:00:00,Wheat,Black Soil,Flowering,78,28,71.0,0
2023-01-16 18:00:00,Wheat,Black Soil,Flowering,79,29,68.0,0
2023-01-16 19:00:00,Wheat,Black Soil,Flowering,80,30,65.0,0
2023-01-16 20:00:00,Wheat,Black Soil,Flowering,81,31,62.0,0
2023-01-16 21:00:00,Wheat,Black Soil,Flowering,82,32,59.0,0
2023-01-16 22:00:00,Wheat,Black Soil,Flowering,83,33,56.0,0
2023-01-16 23:00:00,Wheat,Black Soil,Flowering,84,34,53.0,0
2023-01-17 00:00:00,Wheat,Black Soil,Flowering,85,35,50.0,0
2023-01-17 01:00:00,Wheat,Black Soil,Flowering,86,36,47.0,0
2023-01-17 02:00:00,Wheat,Black Soil,Flowering,87,37,44.0,0
2023-01-17 03:00:00,Wheat,Black Soil,Flowering,88,38,41.0,0
2023-01-17 04:00:00,Wheat,Black Soil,Flowering,89,39,38.0,0
2023-01-17 05:00:00,Wheat,Black Soil,Flowering,90,40,35.0,0
2023-01-17 06:00:00,Wheat,Black Soil,Flowering,91,41,32.0,0
2023-01-17 07:00:00,Wheat,Black Soil,Flowering,92,42,29.0,0
2023-01-17 08:00:00,Wheat,Black Soil,Flowering,93,43,26.0,0
2023-01-17 09:00:00,Wheat,Black Soil,Flowering,94,44,23.0,0
2023-01-17 10:00:00,Wheat,Black Soil,Flowering,95,45,20.0,0
2023-01-17 11:00:00,Wheat,Black Soil,Flowering,96,46,17.0,0
2023-01-17 12:00:00,Wheat,Black Soil,Flowering,97,25,81.0,0
2023-01-17 13:00:00,Wheat,Black Soil,Flowering,98,26,79.0,0
2023-01-17 14:00:00,Wheat,Black Soil,Flowering,99,27,76.0,0
2023-01-17 15:00:00,Wheat,Black Soil,Flowering,100,28,73.0,0
2023-01-17 16:00:00,Wheat,Black Soil,Pollination,1,29,70.0,1
2023-01-17 17:00:00,Wheat,Black Soil,Pollination,2,30,67.0,1
2023-01-17 18:00:00,Wheat,Black Soil,Pollination,3,31,64.0,1
2023-01-17 19:00:00,Wheat,Black Soil,Pollination,4,32,61.0,1
2023-01-17 20:00:00,Wheat,Black Soil,Pollination,5,33,58.0,1
2023-01-17 21:00:00,Wheat,Black Soil,Pollination,6,34,55.0,1
2023-01-17 22:00:00,Wheat,Black Soil,Pollination,7,35,52.0,1
2023-01-17 23:00:00,Wheat,Black Soil,Pollination,8,36,49.0,1
2023-01-18 00:00:00,Wheat,Black Soil,Pollination,9,37,46.0,1
2023-01-18 01:00:00,Wheat,Black Soil,Pollination,10,38,43.0,1
2023-01-18 02:00:00,Wheat,Black Soil,Pollination,11,39,40.0,1
2023-01-18 03:00:00,Wheat,Black Soil,Pollination,12,40,37.0,1
2023-01-18 04:00:00,Wheat,Black Soil,Pollination,13,41,34.0,1
2023-01-18 05:00:00,Wheat,Black Soil,Pollination,14,42,31.0,1
2023-01-18 06:00:00,Wheat,Black Soil,Pollination,15,43,28.0,1
2023-01-18 07:00:00,Wheat,Black Soil,Pollination,16,44,25.0,1
2023-01-18 08:00:00,Wheat,Black Soil,Pollination,17,45,22.0,1
2023-01-18 09:00:00,Wheat,Black Soil,Pollination,18,46,19.0,1
2023-01-18 10:00:00,Wheat,Black Soil,Pollination,19,25,80.0,1
2023-01-18 11:00:00,Wheat,Black Soil,Pollination,20,26,77.0,1
2023-01-18 12:00:00,Wheat,Black Soil,Pollination,21,27,74.0,1
2023-01-18 13:00:00,Wheat,Black Soil,Pollination,22,28,71.0,1
2023-01-18 14:00:00,Wheat,Black Soil,Pollination,23,29,68.0,1
2023-01-18 15:00:00,Wheat,Black Soil,Pollination,24,30,65.0,1
2023-01-18 16:00:00,Wheat,Black Soil,Pollination,25,31,62.0,1
2023-01-18 17:00:00,Wheat,Black Soil,Pollination,26,32,59.0,1
2023-01-18 18:00:00,Wheat,Black Soil,Pollination,27,33,56.0,1
2023-01-18 19:00:00,Wheat,Black Soil,Pollination,28,34,53.0,1
2023-01-18 20:00:00,Wheat,Black Soil,Pollination,29,35,50.0,1
2023-01-18 21:00:00,Wheat,Black Soil,Pollination,30,36,47.0,1
2023-01-18 22:00:00,Wheat,Black Soil,Pollination,31,37,44.0,1
2023-01-18 23:00:00,Wheat,Black Soil,Pollination,32,38,41.0,1
2023-01-19 00:00:00,Wheat,Black Soil,Pollination,33,39,38.0,1
2023-01-19 01:00:00,Wheat,Black Soil,Pollination,34,40,35.0,1
2023-01-19 02:00:00,Wheat,Black Soil,Pollination,35,41,32.0,1
2023-01-19 03:00:00,Wheat,Black Soil,Pollination,36,42,29.0,1
2023-01-19 04:00:00,Wheat,Black Soil,Pollination,37,43,26.0,1
2023-01-19 05:00:00,Wheat,Black Soil,Pollination,38,44,23.0,1
2023-01-19 06:00:00,Wheat,Black Soil,Pollination,39,45,20.0,1
2023-01-19 07:00:00,Wheat,Black Soil,Pollination,40,46,17.0,1
2023-01-19 08:00:00,Wheat,Black Soil,Pollination,41,25,80.0,1
2023-01-19 09:00:00,Wheat,Black Soil,Pollination,42,26,77.0,1
2023-01-19 10:00:00,Wheat,Black Soil,Pollination,43,27,74.0,1
2023-01-19 11:00:00,Wheat,Black Soil,Pollination,44,28,71.0,1
2023-01-19 12:00:00,Wheat,Black Soil,Pollination,45,29,68.0,1
2023-01-19 13:00:00,Wheat,Black Soil,Pollination,46,30,65.0,1
2023-01-19 14:00:00,Wheat,Black Soil,Pollination,47,31,62.0,1
2023-01-19 15:00:00,Wheat,Black Soil,Pollination,48,32,59.0,1
2023-01-19 16:00:00,Wheat,Black Soil,Pollination,49,33,56.0,1
2023-01-19 17:00:00,Wheat,Black Soil,Pollination,50,34,53.0,1
2023-01-19 18:00:00,Wheat,Black Soil,Pollination,51,35,50.0,1
2023-01-19 19:00:00,Wheat,Black Soil,Pollination,52,36,47.0,1
2023-01-19 20:00:00,Wheat,Black Soil,Pollination,53,37,44.0,1
2023-01-19 21:00:00,Wheat,Black Soil,Pollination,54,38,41.0,1
2023-01-19 22:00:00,Wheat,Black Soil,Pollination,55,39,38.0,1
2023-01-19 23:00:00,Wheat,Black Soil,Pollination,56,40,35.0,1
2023-01-20 00:00:00,Wheat,Black Soil,Pollination,57,41,32.0,1
2023-01-20 01:00:00,Wheat,Black Soil,Pollination,58,42,29.0,1
2023-01-20 02:00:00,Wheat,Black Soil,Pollination,59,43,26.0,1
2023-01-20 03:00:00,Wheat,Black Soil,Pollination,60,44,23.0,1
2023-01-20 04:00:00,Wheat,Black Soil,Pollination,61,45,20.0,1
2023-01-20 05:00:00,Wheat,Black Soil,Pollination,62,46,17.0,1
2023-01-20 06:00:00,Wheat,Black Soil,Pollination,63,25,80.0,1
2023-01-20 07:00:00,Wheat,Black Soil,Pollination,64,26,77.0,1
2023-01-20 08:00:00,Wheat,Black Soil,Pollination,65,27,74.0,1
2023-01-20 09:00:00,Wheat,Black Soil,Pollination,66,28,71.0,1
2023-01-20 10:00:00,Wheat,Black Soil,Pollination,67,29,68.0,1
2023-01-20 11:00:00,Wheat,Black Soil,Pollination,68,30,65.0,1
2023-01-20 12:00:00,Wheat,Black Soil,Pollination,69,31,62.0,1
2023-01-20 13:00:00,Wheat,Black Soil,Pollination,70,32,59.0,2
2023-01-20 14:00:00,Wheat,Black Soil,Pollination,71,33,56.0,2
2023-01-20 15:00:00,Wheat,Black Soil,Pollination,72,34,53.0,2
2023-01-20 16:00:00,Wheat,Black Soil,Pollination,73,35,50.0,2
2023-01-20 17:00:00,Wheat,Black Soil,Pollination,74,36,47.0,2
2023-01-20 18:00:00,Wheat,Black Soil,Pollination,75,37,44.0,2
2023-01-20 19:00:00,Wheat,Black Soil,Pollination,76,38,41.0,2
2023-01-20 20:00:00,Wheat,Black Soil,Pollination,77,39,38.0,2
2023-01-20 21:00:00,Wheat,Black Soil,Pollination,78,40,35.0,2
2023-01-20 22:00:00,Wheat,Black Soil,Pollination,79,41,32.0,2
2023-01-20 23:00:00,Wheat,Black Soil,Pollination,80,42,29.0,2
2023-01-21 00:00:00,Wheat,Black Soil,Pollination,81,43,26.0,0
2023-01-21 01:00:00,Wheat,Black Soil,Pollination,82,44,23.0,0
2023-01-21 02:00:00,Wheat,Black Soil,Pollination,83,45,20.0,0
2023-01-21 03:00:00,Wheat,Black Soil,Pollination,84,46,17.0,0
2023-01-21 04:00:00,Wheat,Black Soil,Pollination,85,25,80.0,0
2023-01-21 05:00:00,Wheat,Black Soil,Pollination,86,26,77.0,0
2023-01-21 06:00:00,Wheat,Black Soil,Pollination,87,27,74.0,0
2023-01-21 07:00:00,Wheat,Black Soil,Pollination,88,28,71.0,0
2023-01-21 08:00:00,Wheat,Black Soil,Pollination,89,29,68.0,0
2023-01-21 09:00:00,Wheat,Black Soil,Pollination,90,30,65.0,0
2023-01-21 10:00:00,Wheat,Black Soil,Pollination,91,31,62.0,0
2023-01-21 11:00:00,Wheat,Black Soil,Pollination,92,32,59.0,0
2023-01-21 12:00:00,Wheat,Black Soil,Pollination,93,33,56.0,0
2023-01-21 13:00:00,Wheat,Black Soil,Pollination,94,34,53.0,0
2023-01-21 14:00:00,Wheat,Black Soil,Pollination,95,35,50.0,0
2023-01-21 15:00:00,Wheat,Black Soil,Pollination,96,36,47.0,0
2023-01-21 16:00:00,Wheat,Black Soil,Pollination,97,37,44.0,0
2023-01-21 17:00:00,Wheat,Black Soil,Pollination,98,38,41.0,0
2023-01-21 18:00:00,Wheat,Black Soil,Pollination,99,39,38.0,0
2023-01-21 19:00:00,Wheat,Black Soil,Pollination,100,40,35.0,0
2023-01-21 20:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,1,41,32.0,1
2023-01-21 21:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,2,42,29.0,1
2023-01-21 22:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,3,43,26.0,1
2023-01-21 23:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,4,44,23.0,1
2023-01-22 00:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,5,45,20.0,1
2023-01-22 01:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,6,46,17.0,1
2023-01-22 02:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,7,25,80.0,1
2023-01-22 03:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,8,26,77.0,1
2023-01-22 04:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,9,27,74.0,1
2023-01-22 05:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,10,28,71.0,1
2023-01-22 06:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,11,29,68.0,1
2023-01-22 07:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,12,30,65.0,1
2023-01-22 08:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,13,31,62.0,1
2023-01-22 09:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,14,32,59.0,1
2023-01-22 10:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,15,33,56.0,1
2023-01-22 11:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,16,34,53.0,1
2023-01-22 12:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,17,35,50.0,1
2023-01-22 13:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,18,36,47.0,1
2023-01-22 14:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,19,37,44.0,1
2023-01-22 15:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,20,38,41.0,1
2023-01-22 16:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,21,39,38.0,1
2023-01-22 17:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,22,40,35.0,1
2023-01-22 18:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,23,41,32.0,1
2023-01-22 19:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,24,42,29.0,1
2023-01-22 20:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,25,43,26.0,1
2023-01-22 21:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,26,44,23.0,1
2023-01-22 22:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,27,45,20.0,1
2023-01-22 23:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,28,46,17.0,1
2023-01-23 00:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,29,25,80.0,1
2023-01-23 01:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,30,26,77.0,1
2023-01-23 02:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,31,27,74.0,1
2023-01-23 03:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,32,28,71.0,1
2023-01-23 04:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,33,29,68.0,1
2023-01-23 05:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,34,30,65.0,1
2023-01-23 06:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,35,31,62.0,1
2023-01-23 07:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,36,32,59.0,1
2023-01-23 08:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,37,33,56.0,1
2023-01-23 09:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,38,34,53.0,1
2023-01-23 10:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,39,35,50.0,1
2023-01-23 11:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,40,36,47.0,1
2023-01-23 12:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,41,37,44.0,1
2023-01-23 13:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,42,38,41.0,1
2023-01-23 14:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,43,39,38.0,1
2023-01-23 15:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,44,40,35.0,1
2023-01-23 16:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,45,41,32.0,1
2023-01-23 17:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,46,42,29.0,1
2023-01-23 18:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,47,43,26.0,1
2023-01-23 19:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,48,44,23.0,1
2023-01-23 20:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,49,45,20.0,1
2023-01-23 21:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,50,46,17.0,1
2023-01-23 22:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,51,25,80.0,1
2023-01-23 23:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,52,26,77.0,1
2023-01-24 00:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,53,27,74.0,1
2023-01-24 01:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,54,28,71.0,1
2023-01-24 02:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,55,29,68.0,1
2023-01-24 03:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,56,30,65.0,1
2023-01-24 04:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,57,31,62.0,1
2023-01-24 05:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,58,32,59.0,1
2023-01-24 06:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,59,33,56.0,1
2023-01-24 07:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,60,34,53.0,1
2023-01-24 08:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,61,35,50.0,1
2023-01-24 09:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,62,36,47.0,1
2023-01-24 10:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,63,37,44.0,1
2023-01-24 11:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,64,38,41.0,1
2023-01-24 12:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,65,39,38.0,1
2023-01-24 13:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,66,40,35.0,1
2023-01-24 14:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,67,41,32.0,1
2023-01-24 15:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,68,42,29.0,1
2023-01-24 16:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,69,43,26.0,1
2023-01-24 17:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,70,44,23.0,2
2023-01-24 18:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,71,45,20.0,2
2023-01-24 19:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,72,46,17.0,2
2023-01-24 20:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,73,25,80.0,2
2023-01-24 21:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,74,26,77.0,2
2023-01-24 22:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,75,27,74.0,2
2023-01-24 23:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,76,28,71.0,2
2023-01-25 00:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,77,29,68.0,2
2023-01-25 01:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,78,30,65.0,2
2023-01-25 02:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,79,31,62.0,2
2023-01-25 03:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,80,32,59.0,2
2023-01-25 04:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,81,33,56.0,0
2023-01-25 05:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,82,34,53.0,0
2023-01-25 06:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,83,35,50.0,0
2023-01-25 07:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,84,36,47.0,0
2023-01-25 08:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,85,37,44.0,0
2023-01-25 09:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,86,38,41.0,0
2023-01-25 10:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,87,39,38.0,0
2023-01-25 11:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,88,40,35.0,0
2023-01-25 12:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,89,41,32.0,0
2023-01-25 13:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,90,42,29.0,0
2023-01-25 14:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,91,43,26.0,0
2023-01-25 15:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,92,44,23.0,0
2023-01-25 16:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,93,45,20.0,0
2023-01-25 17:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,94,46,17.0,0
2023-01-25 18:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,95,25,80.0,0
2023-01-25 19:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,96,26,77.0,0
2023-01-25 20:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,97,27,74.0,0
2023-01-25 21:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,98,28,71.0,0
2023-01-25 22:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,99,29,68.0,0
2023-01-25 23:00:00,Wheat,Black Soil,Fruit/Grain/Bulb Formation,100,30,65.0,0
2023-01-26 00:00:00,Wheat,Black Soil,Maturation,1,31,62.0,1
2023-01-26 01:00:00,Wheat,Black Soil,Maturation,2,32,59.0,1
2023-01-26 02:00:00,Wheat,Black Soil,Maturation,3,33,56.0,1
2023-01-26 03:00:00,Wheat,Black Soil,Maturation,4,34,53.0,1
2023-01-26 04:00:00,Wheat,Black Soil,Maturation,5,35,50.0,1
2023-01-26 05:00:00,Wheat,Black Soil,Maturation,6,36,47.0,1
2023-01-26 06:00:00,Wheat,Black Soil,Maturation,7,37,44.0,1
2023-01-26 07:00:00,Wheat,Black Soil,Maturation,8,38,41.0,1
2023-01-26 08:00:00,Wheat,Black Soil,Maturation,9,39,38.0,1
2023-01-26 09:00:00,Wheat,Black Soil,Maturation,10,40,35.0,1
2023-01-26 10:00:00,Wheat,Black Soil,Maturation,11,41,32.0,1
2023-01-26 11:00:00,Wheat,Black Soil,Maturation,12,42,29.0,1
2023-01-26 12:00:00,Wheat,Black Soil,Maturation,13,43,26.0,1
2023-01-26 13:00:00,Wheat,Black Soil,Maturation,14,44,23.0,1
2023-01-26 14:00:00,Wheat,Black Soil,Maturation,15,45,20.0,1
2023-01-26 15:00:00,Wheat,Black Soil,Maturation,16,46,17.0,1
2023-01-26 16:00:00,Wheat,Black Soil,Maturation,17,25,80.0,1
2023-01-26 17:00:00,Wheat,Black Soil,Maturation,18,26,77.0,1
2023-01-26 18:00:00,Wheat,Black Soil,Maturation,19,27,74.0,1
2023-01-26 19:00:00,Wheat,Black Soil,Maturation,20,28,71.0,1
2023-01-26 20:00:00,Wheat,Black Soil,Maturation,21,29,68.0,1
2023-01-26 21:00:00,Wheat,Black Soil,Maturation,22,30,65.0,1
2023-01-26 22:00:00,Wheat,Black Soil,Maturation,23,31,62.0,1
2023-01-26 23:00:00,Wheat,Black Soil,Maturation,24,32,59.0,1
2023-01-27 00:00:00,Wheat,Black Soil,Maturation,25,33,56.0,1
2023-01-27 01:00:00,Wheat,Black Soil,Maturation,26,34,53.0,1
2023-01-27 02:00:00,Wheat,Black Soil,Maturation,27,35,50.0,1
2023-01-27 03:00:00,Wheat,Black Soil,Maturation,28,36,47.0,1
2023-01-27 04:00:00,Wheat,Black Soil,Maturation,29,37,44.0,1
2023-01-27 05:00:00,Wheat,Black Soil,Maturation,30,38,41.0,1
2023-01-27 06:00:00,Wheat,Black Soil,Maturation,31,39,38.0,1
2023-01-27 07:00:00,Wheat,Black Soil,Maturation,32,40,35.0,1
2023-01-27 08:00:00,Wheat,Black Soil,Maturation,33,41,32.0,1
2023-01-27 09:00:00,Wheat,Black Soil,Maturation,34,42,29.0,1
2023-01-27 10:00:00,Wheat,Black Soil,Maturation,35,43,26.0,1
2023-01-27 11:00:00,Wheat,Black Soil,Maturation,36,44,23.0,1
2023-01-27 12:00:00,Wheat,Black Soil,Maturation,37,45,20.0,1
2023-01-27 13:00:00,Wheat,Black Soil,Maturation,38,46,17.0,1
2023-01-27 14:00:00,Wheat,Black Soil,Maturation,39,25,80.0,1
2023-01-27 15:00:00,Wheat,Black Soil,Maturation,40,26,77.0,1
2023-01-27 16:00:00,Wheat,Black Soil,Maturation,41,27,74.0,1
2023-01-27 17:00:00,Wheat,Black Soil,Maturation,42,28,71.0,1
2023-01-27 18:00:00,Wheat,Black Soil,Maturation,43,29,68.0,1
